acid,epoxide,tg
CCOc1cccc(CNCCNC(=O)C(CCC(=O)O)CCC(=O)O)n1,COc1ccc(NC(=O)c2cccc(OC)c2OCC2CO2)c(OCC2CO2)c1,371.75781979474823
COc1ccc(CNCCNC(=O)C(CCC(=O)O)CCC(=O)O)cn1,O=C(Cc1cccc(OCC2CO2)c1)Nc1ccc(C(=O)O)c(OCC2CO2)c1,382.8588271239588
CCOc1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)ccc1OC,CN(CC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1)C(=O)C1CC1,359.4733016915566
CCCOc1cccc(C(=O)NC(COCC(=O)O)COCC(=O)O)c1,CN(CC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C1CCC1,359.3379803752091
CCc1ccc(CN(C)CC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccnc1,358.2373530398604
Cc1ccc(CCN(CCC(=O)O)CC(=O)O)cc1,COc1cc(CN(C(=O)NCCCc2ccc(OCC3CO3)cc2)C2CC2)ccc1OCC1CO1,323.50903275552974
Cc1cc(CNC(=O)N(CCC(=O)O)CCC(=O)O)nc(N2CCCC2)n1,O=C(Nc1ccc(N2CCCC2=O)cc1)N(CC1CO1)CC1CO1,388.1107502115978
O=C(O)CCC(CCC(=O)O)C(=O)NCCCN1C(=O)CCC1=O,COc1ccc(CCOC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,353.01702288481977
CN(CCC(=O)O)Cc1cn(C)nc1C(=O)O,CCCCOc1ccc(OC)cc1NC(=O)C(=O)N(CC1CO1)CC1CO1,387.0790828944641
CC(C)OCCCNC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,N#Cc1ccc(C(=O)NCC(=O)N(CC2CO2)CC2CO2)cc1,360.070393983608
Cc1ccc(C(=O)O)cc1NC(=O)C(=O)N1CCC(C(=O)O)C1,O=C(CNC(=O)c1ncccc1OCC1CO1)NCc1ccc(OCC2CO2)cc1,400.4489198687412
O=C(O)CCNC(=O)Cc1noc(COCCC(=O)O)n1,O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N1CCCC1Cc1ccccc1,349.10997460104613
O=C(O)COCCCN(CCOCC(=O)O)C(=O)Nc1cccc(COc2ccccc2)c1,O=C(NC(Cc1ccc(OCC2CO2)cc1)C(=O)O)c1cccnc1OCC1CO1,387.18415098550054
CCCN(CC(=O)N(CCC(=O)O)CCC(=O)O)C1CCN(C(=O)c2ccccc2)CC1,O=C(COc1ccc2c(c1)CCO2)N(CC1CO1)CC1CO1,363.81426516617347
Cn1c(CNC(=O)C(CCC(=O)O)CCC(=O)O)nc2ccccc21,CN(CC(=O)N1CCN(C(=O)CN(C)CC2CO2)CC1)CC1CO1,356.73587123113685
O=C(O)CCC(CCC(=O)O)C(=O)NCCCNc1cnc2ccccc2n1,O=C(Nc1ccccc1)NC1CCN(C(=O)c2c(OCC3CO3)cccc2OCC2CO2)CC1,401.1697270375568
O=C(O)CCOc1ccccc1C(=O)NC1CCN(CCC(=O)O)CC1,COc1ccc(NC(C)=O)cc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,387.2475644992121
O=C(O)CCCNCc1ccc(OCC(=O)O)cc1,c1cc(COCC2CO2)ccc1CNc1ccc(COCCOCC2CO2)cc1,314.68269673843827
Cc1ccc(C(=O)O)cc1NC(=O)CN1CCCCC1CCC(=O)O,O=C(NCc1ccc2c(c1)OCO2)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,409.15632395301816
COc1cc(CCC(=O)O)ccc1OCC(=O)NCCC=CCC(=O)O,COC1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,360.3187111243927
O=C(O)COCCCN(CCOCC(=O)O)C(=O)Nc1cccc(C(=O)c2ccccc2)c1,CCCOc1cc(OC)ccc1C(=O)N(CC1CO1)CC1CO1,397.02776662411304
COC(=O)c1ccccc1CCN(CCCOCC(=O)O)CCOCC(=O)O,N=C(NC(=O)c1ccccc1OCC1CO1)c1ccccc1OCC1CO1,323.6421919334201
CCN(C(=O)CN(CCOCC(=O)O)CCOCC(=O)O)c1ccccc1,O=C(c1cccc(OCC2CO2)c1OCC1CO1)N1CCCc2ccccc2CC1,358.8725195751228
CC(C)CCOc1ccccc1C(=O)NCCCN(CCOCC(=O)O)CCOCC(=O)O,O=C(NCCCc1ccccc1)C(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1,336.8243947134463
O=C(O)COCCN(CCOCC(=O)O)C(=O)Nc1ccc(N2CCCCCC2)cc1,COc1cccc(C(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)c1OC,340.9680202496053
CC(C)(NC(=O)NCCC(=O)O)C(=O)NCCCNCC(=O)NCCC(=O)O,COCCOCc1cccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,372.24003168585836
O=C(O)CCn1c(=O)n(CCCC2CC2)c(=O)n(CCC(=O)O)c1=O,CCCCCC(=O)c1ccc(OCC2CO2)c(C)c1OCC1CO1,364.584316824605
O=C(O)CCC(CCC(=O)O)C(=O)Nc1cccc(CN2CCC(O)CC2)c1,N#Cc1ccc(CCNC(=O)N(CC2CO2)CC2CO2)cc1,368.68577049169744
COc1cc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)ccc1OC(C)C,O=C(NCc1cccc(OCC2CO2)c1OCC1CO1)C1CCN(Cc2ccccc2)C1,324.50335454944434
NC1CCC(NC(=O)N(CCC(=O)O)CCC(=O)O)CC1,CC(C)(C)OC(=O)c1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,363.97416604207547
O=C(O)COCCCNc1nc2ccccc2c(=O)n1CCOCC(=O)O,O=C(NCC(=O)N(Cc1ccc(OCC2CO2)cc1)Cc1ccco1)c1ccc(OCC2CO2)cc1,363.45442724233203
Cc1ccc(C(C)(C)CNC(=O)N(CCC(=O)O)CCC(=O)O)cc1,C=C(C)CN1CCC(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,377.58660558269
CC(=O)Nc1ccc(NC(=O)CN(CCCOCC(=O)O)CCOCC(=O)O)cc1,COC(=O)c1ccc(C)c(NC(=O)CN(CC2CO2)CC2CO2)c1,357.72255531654577
O=C(O)CCC1(CCC(=O)O)CCc2ccccc2C1=O,CCOC(=O)CCNC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,358.4522247610997
CN(C(=O)Cc1ccc(OCCC(=O)O)cc1)C1CN(CCC(=O)O)C1,c1nc(NCCc2ccc(OCC3CO3)cc2)cc(NCCc2ccc(OCC3CO3)cc2)n1,358.122128456392
NC(=O)CC(=O)N1CCCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,Cc1ccc(CN2CCCN(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)CC2)cc1,406.76361534354993
CCC=CCNC(=O)C(CCC(=O)O)CCC(=O)O,O=C(C(=O)N1CCc2ccc(OCC3CO3)cc2C1)c1ccc(OCC2CO2)cc1,349.33959558923607
O=C(O)COCC(COCC(=O)O)NC(=O)CNC(=O)c1ccccc1,O=C(COC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1)NCC1CC1,355.93467158702117
O=C(O)CCN(CCC(=O)O)C(=O)c1ccccc1NCc1ccccc1,COC(=O)c1ccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1OC,357.16572476270915
COc1ccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c(OC)c1,O=C(NCCCCCCNC(=O)NCC1CO1)NCC1CO1,349.4435501804542
CCCN(CC)C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCCCCCC1CO1)C(=O)Nc1ccc(C(=O)NCC2CO2)cc1,398.1199273482595
O=C(CC1(C(=O)O)CCCC1)Nc1ccc(C(=O)O)cc1,CCCc1ccccc1NC(=O)C(CC1CO1)CC1CO1,401.01021380482547
COCc1cccc(NC(=O)C(=O)N(CCOCC(=O)O)CCOCC(=O)O)c1,CC(CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccccc1,389.4234048666419
CCC(CC)(C(=O)O)C(=O)N1CCC(c2ccccc2C(=O)O)CC1,COc1ccc(CN(CC(=O)N(CC2CO2)CC2CO2)C2CC2)cc1,352.35499017100506
Cc1cccc(N2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)c1,CC(=O)N1CCN(C(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)CC1,418.252383024768
O=C(O)CCN(CCC(=O)Nc1cccc2ccccc12)CC(=O)O,COc1cc(C(=O)Nc2ccc(OCC3CO3)cc2OC(C)C)cc(OC)c1OCC1CO1,379.94522092296825
O=C(O)CCNCCCNC(=O)C1(CCC(=O)O)CCCC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C1CCN(C2CC2)CC1,368.66594204796775
Cc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c(C)n1C,CCCN(C)c1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,391.0344635830144
CCC(=O)N(C)C1CCC(NC(=O)C(CCC(=O)O)CCC(=O)O)CC1,C=CCOc1ccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,368.63339680586233
O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccccc1CN1CCOCC1,O=C(O)c1ccc(CNc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)o1,391.60142215881024
O=C(O)CCN(CCC(=O)O)C(=O)COc1ccc(CO)cc1,O=C(c1ccccc1OCC1CO1)N1CCN(C(=O)c2ncccc2OCC2CO2)CC1,399.9219183938595
CC(C)Cn1cc(NC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cn1,NC(=O)c1cccc(Oc2ccc(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)cc2)c1,429.1826763213858
CC(Nc1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1)c1ccccc1,CCN(CC)CC(=O)N1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,367.4129756218585
COC1CCC(CCNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,COc1cccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)n1,364.08351795797347
CN1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CCC1=O,Cn1cc(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn1,387.23285019224517
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2ccccc2COC2CCOCC2)cc1,C=CCCC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,365.8265052973862
O=C(O)CCOc1ccccc1CNC(=O)CC(=O)O,CN(CCC1CCCCC1)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,373.25837716742797
N#Cc1cccc(CNC(=O)Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1,Cc1cc(NC(=O)c2ccccc2OCC2CO2)nc(OCC2CO2)c1,436.95490901001165
Cc1cc(C(=O)OC(C)(C)C)cc(C(=O)N(CCC(=O)O)CCC(=O)O)c1,CCc1ccc(C(=O)Nc2cc(C(C)=O)ccc2OCC2CO2)c(OCC2CO2)c1,434.08167343374276
O=C(O)CCN(CCC(=O)O)C(=O)CCCNC(=O)C1CC1,CCN(CC(=O)Nc1cccc(OC)c1)C(=O)c1cccc(OCC2CO2)c1OCC1CO1,343.8994991762984
O=C(O)CCCCCC(=O)CCCCCC(=O)O,COc1ccc(CC(=O)N2CCC(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,323.68026963607974
CC(C)(CCC(=O)O)CNc1ccc(C(=O)NCCC(=O)O)cn1,Cc1cc(N(C)C)ccc1NC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,377.0627312873766
CNCCCC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccccc1OC1CCCC1)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,385.19075779133743
O=C(O)COCCCCN1CCC(COCC(=O)O)(Cc2ccccc2)CC1,COCCOCC(=O)N1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,345.90268014127287
CC(C)(CCN(CC(=O)O)C1CCC1)C(=O)O,O=C(CCC1CO1)N1CCC(NCCCCCC2CO2)CC1,309.9659113865817
CCc1ncncc1C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O,CC(C)c1nccn1CC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,376.21628386282384
CC(C)CNC(=O)C1CCN(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,CCOc1cc(C(=O)OC)ccc1NC(=O)N(CC1CO1)CC1CO1,395.67606770357446
Cc1cc(CCC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)no1,O=C(NCc1cccnc1OCC1CO1)c1cc2ccccc2cc1OCC1CO1,363.51322522114987
O=C(O)CCC(CCC(=O)O)C(=O)NCc1ccc(CN2CCCC2=O)cc1,CC(=O)Nc1cccc(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,413.23124638504703
CC(C)(CCc1ccccc1)NC(=O)C(CCC(=O)O)CCC(=O)O,CCOCCN1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,336.26900012988546
O=C(O)CCOCC(=O)N(Cc1ccccc1OCCC(=O)O)c1ccc2c(c1)OCCO2,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)N1CCOCC1,437.1044676925172
O=C(O)COCc1ccc(NC(=O)Cc2ccco2)cc1COCC(=O)O,CC(C)CCOc1ccccc1NC(=O)C(=O)N(CC1CO1)CC1CO1,376.3984320310417
O=C(Nc1ccc(O)cc1C(=O)O)c1ccc(C(=O)Nc2ccc(O)cc2C(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)cc1)c1ncccc1OCC1CO1,450.03952079097695
CN(CCC(=O)O)C(=O)c1cccc(C(=O)N(C)CCC(=O)O)c1,O=C(NCCc1cccc(OCC2CO2)c1)c1ccccc1OCC1CO1,353.0487824356316
O=C(O)CCN(CCC(=O)O)C(=O)CN1CCCN(C(=O)C2CCOCC2)CC1,Cc1cc(C(=O)Nc2cccc(C(=O)O)c2OCC2CO2)ccc1OCC1CO1,387.436453645591
O=C(O)CCC(CCC(=O)O)C(=O)NCCCN1C(=O)CCC1=O,O=C(CNc1ccccc1)Nc1ccc(OCC2CO2)cc1OCC1CO1,392.709067457547
CCCc1ccc(C(=O)N2CCC(N(CCCOCC(=O)O)CCOCC(=O)O)CC2)cc1,Cn1c(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)nc2ccccc21,351.23962206802776
CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC(C)(C)C,O=C(c1cccc2ccccc12)N1CCN(C(=O)C(CC2CO2)CC2CO2)CC1,390.26251541273115
Cc1c(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cnn1C,CCOC(=O)c1ccc(NC(=O)C=Cc2cccc(OCC3CO3)c2)c(OCC2CO2)c1,386.83442714530474
CC(=O)NCCNC(=O)CCC(=O)N(CCC(=O)O)CCC(=O)O,Cc1cc(C)c(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(C)c1,375.0321270073181
CCCOc1cccc(C(=O)NC(COCC(=O)O)COCC(=O)O)c1,CCc1c(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cnn1Cc1ccccc1,361.0974196557873
CN(CC(C)(C)N)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COCc1ccccc1OCC(=O)N(CC1CO1)CC1CO1,362.21593143737334
O=C(O)CCC1CCCN(CC(=O)O)C1,Cc1occc1C(=O)NCC(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,357.161393724273
N#CCOc1cccc(CC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(OCCN1CCCC1=O)c1ccc(OCC2CO2)cc1OCC1CO1,364.16728021760423
CN(CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C1CCC1,CCOC(=O)CCNC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,369.87151651826457
O=C(O)CCCCC(=O)NCc1cn(C2CN(CC(=O)NCCC(=O)O)C2)nn1,CN(c1ccccc1)C1CCN(C(=O)c2c(OCC3CO3)cccc2OCC2CO2)CC1,359.69142520756293
COC(=O)c1ccc(C(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O)cc1,COc1cc(OCC2CO2)ccc1C=CC(=O)c1cc(OC)c(OCC2CO2)cc1OC,352.58228784488955
O=C(O)COCC(COCC(=O)O)NC(=O)C(=O)NCCCc1ccccc1,COc1cc(CC(=O)Nc2cccc3c(OCC4CO4)nccc23)ccc1OCC1CO1,363.5740187998081
O=C(O)COCCCN(CCOCC(=O)O)C(=O)Nc1cccc(OCc2ccccc2)c1,Cc1cc(C(=O)Nc2c(C)cccc2OCC2CO2)ccc1OCC1CO1,371.8182922388083
CNC(=O)c1ccc(CN(C)C(=O)C(CCC(=O)O)CCC(=O)O)cc1,c1ccc(CCn2ccc(CN(CC3CO3)CC3CO3)n2)cc1,359.1716671571668
O=C(O)CNCc1cc(C(=O)O)ccc1O,CCCNC(=O)CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,347.42985444544934
Cn1c(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cccc1=O,CC(C)CCOc1ccc(CN(CCOCC2CO2)CCOCC2CO2)cc1,352.9699069553399
N#Cc1ccc(CN(CCC(=O)O)CC(=O)O)cc1,CCNC(=O)COC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1,349.32427147665567
COc1ccc(NC(=O)C(=O)NC2CCC(C(=O)O)CC2)c(C(=O)O)c1,N#CCc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,394.02394396542803
CN(Cc1cccnc1)C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCOc1ccc(CNC(=O)NC(COCC2CO2)COCC2CO2)cc1,393.68764587819265
COc1ccc(NC(=O)Cc2noc(C(CCC(=O)O)CCC(=O)O)n2)cc1OC,O=C(NCc1cccc(OCC2CO2)n1)c1ccnc(OCC2CO2)c1,372.81717921369074
CC(C)(CCNC(=O)NCCCCCC(=O)O)C(=O)O,CCOc1ncccc1CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,355.083413179717
COc1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c(C(=O)N2CCCCC2)cc1OC,O=C(NCC1(c2ccccc2)CCCCC1)c1ccc(OCC2CO2)cc1OCC1CO1,375.57121318694124
Cn1cc(CCC(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c2ccccc21,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)C1=CCCC1,364.2971417342135
O=C(O)CCN(CCC(=O)O)C(=O)CNCCCCCCNC(=O)C1CCCC1,O=C(NOCc1ccccc1)c1ccc(OCC2CO2)cc1OCC1CO1,334.59200114295885
O=C(O)COCC(COCC(=O)O)NC(=O)NCc1cccc(NC(=O)C2CCCC2)c1,CCc1cc(C(=O)NC(C)Cc2cccc(OCC3CO3)c2)ccc1OCC1CO1,376.9906314080855
O=C(O)CC(CC(=O)O)c1ccc2c(c1)OCO2,COc1ccc(C=CC(=O)Nc2ncccc2OCC2CO2)cc1OCC1CO1,384.0219444768219
Cc1nn(C)c(C)c1CCC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,CC(C)NC(=O)c1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,414.68116276106974
CCc1cc(C(=O)O)ccc1NC(=O)CC(C)CC(=O)O,O=C(NCC(O)c1ccccc1)c1cccc(OCC2CO2)c1OCC1CO1,389.18839510563146
CNC(=O)CNCCNC(=O)C(CCC(=O)O)CCC(=O)O,CN1CCC(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,350.28599807431976
CC1(CNC(=O)N(CCC(=O)O)CCC(=O)O)CCCCCC1,Cc1cccc(C)c1Oc1ccccc1NC(=O)C(=O)N(CC1CO1)CC1CO1,375.521632748723
CCC(=O)N(C)Cc1ccccc1CNC(=O)C(CCC(=O)O)CCC(=O)O,CC1CCCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,387.2117758304046
COc1ccc(C=O)cc1CN(CCC(=O)O)CCC(=O)O,COCCc1cc(OCC2CO2)ccc1NC(=O)Cc1ccccc1OCC1CO1,344.1867754810314
O=C(O)CCC(CCC(=O)O)C(=O)NC1CCN(Cc2ccccc2)CC1,O=C(CCCCCC(=O)Nc1cccc(OCC2CO2)c1)Nc1cccc(OCC2CO2)c1,376.16511879461194
Nc1c(C(=O)O)cnc2ccc(C(=O)O)cc12,O=C(CN1CCCCCC1=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,397.3383287322548
Cc1nn(C)c(C)c1CCC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(CC1CC(c2ccccc2)C1)NCc1ccc(OCC2CO2)cc1OCC1CO1,412.0014067204513
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCCc2nnc3ccccn23)cc1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccnc(C(=O)O)c1,428.7332242823347
Cc1ccccc1Oc1ccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)nc1,CN(C(=O)CN(CC1CO1)CC1CO1)c1ccccc1C(=O)O,393.28243852999856
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCc1ccc(N2CCNC2=O)cc1,CN(CCOc1ccccc1C(C)(C)C)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,394.49853335950263
O=C(NC1(C(=O)O)CCCC1)c1ccnc(C(=O)O)c1,O=C(C(=O)N(Cc1ccccc1)CC1CO1)N1CCC(C2CO2)CC1,455.5461122062651
CC(C)(CCOCC(=O)O)NC(=O)Nc1ccc(COCC(=O)O)cc1,COc1cc(CNC(=O)N2CCc3ccc(OCC4CO4)cc3C2)ccc1OCC1CO1,372.3710136736506
O=C(O)c1cnc(C(=O)O)c(O)c1,Cc1ccc(N)c(C(=O)OCC(=O)N(CC2CO2)CC2CO2)c1,434.68596189751986
O=C(O)Cc1ccc(NN=Cc2ccc(OCc3ccc(C(=O)O)o3)cc2)cc1,CCN(CC(=O)N(CC1CO1)CC1CO1)Cc1ccncc1,369.09168961812895
Cc1cc(CN(CCCOCC(=O)O)CCOCC(=O)O)cc2cccnc12,O=C(NCc1ccc(OCC2CO2)cc1)NCc1ccc(OCC2CO2)cc1,340.1837619692296
O=C(O)CCNC(=O)CNC(=O)N1CCC(O)(CCC(=O)O)CC1,Cc1ccc(CN(C)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)nc1,425.93213357735203
O=C(O)COCCN1CCN(C(=O)COc2ccc(COCC(=O)O)cc2)CC1,O=C(Nc1cccc(OCC2CO2)c1)c1cccc(OCC2CO2)c1,383.8013801848574
CC(C)C1CCN(C(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,CCOC(=O)Cc1cccc(NC(=O)N(CC2CO2)CC2CO2)c1,359.5991984866473
CN1CCN(Cc2ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc2)CC1,O=C(COC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(N2CCCC2)cc1,365.17894507173463
CC(C)(C)c1ccccc1NC(=O)CN(CCOCC(=O)O)CCOCC(=O)O,Cc1ccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c(C)c1,336.50446318075353
CC(C)Cn1nccc1CNc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CC(C)(CCC1CO1)NC(=O)C(=O)Nc1ccc(C(=O)NCC2CO2)cc1,365.2983838499347
N#Cc1cccc(CCNC(=O)NC(COCC(=O)O)COCC(=O)O)c1,COc1cc(CCNCc2ccc(OCC3CO3)nc2)ccc1OCC1CO1,339.2682643302876
CC(C)c1cccc(NC(=O)CN(CCOCC(=O)O)CCOCC(=O)O)c1,COCCN(C(=O)c1ccc(OCC2CO2)cc1OCC1CO1)c1ccccc1,329.4399481162403
O=C(O)COCc1cc(O)cc(COCC(=O)O)c1,CCc1cc(OCC2CO2)ccc1NC(=O)Cc1ccc(C)c(OCC2CO2)c1,363.4495125593182
CCCN(CC(=O)O)Cc1ccc(C)c(C(=O)O)c1,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)c1cccc(CN2CCOCC2)c1,339.8679143247122
COc1cc(O)c(CN(CCC(=O)O)CCC(=O)O)cc1OC,O=C(OCC(=O)N1CCC(Cc2ccccc2)CC1)c1cc(OCC2CO2)cc(OCC2CO2)c1,360.4052088253361
O=C(O)CCCCN1CCC(NC(=O)CCCC(=O)O)CC1,O=C(O)C1(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)CCC1,349.8415946064541
CC(C)n1ncc2ccc(NC(=O)N(CCC(=O)O)CCC(=O)O)cc21,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccccc1Oc1ccncc1,417.1415022601512
COCCc1ccccc1NC(=O)N(CCOCC(=O)O)CCOCC(=O)O,Cn1cncc1CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,355.2343369816264
CC(C)Nc1ccccc1NCC(=O)N(CCC(=O)O)CCC(=O)O,O=C(O)COc1ccc(NC(=O)N(CC2CO2)CC2CO2)c2ccccc12,376.5771999487737
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1cncc2ccccc12,Cc1cccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,415.8782800262839
CC1(NC(=O)CCCCC(=O)O)CCN(CCC(=O)O)CC1,O=C(COCC1CO1)NCCCNCC1CO1,302.9716929334806
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc2c(c1)CCCCC2=O,CC(=O)Nc1ccc(OCC2CO2)c(C(=O)NCCc2ccc(OCC3CO3)nc2)c1,421.55750757367366
O=C(O)CCCONC(=O)Cc1ccc(OCCC(=O)O)cc1,Cc1cc(C(=O)NCc2nc(OCC3CO3)c3ccccc3n2)ccc1OCC1CO1,359.4482201314125
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccc(C2CC2)cc1,O=C(c1ccccc1OCC1CO1)N1Cc2ccc(OCC3CO3)cc2C1,386.6029529164609
COc1cc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)ccc1O,O=C(Nc1cccc(CN2CCCC2)c1)c1cccc(OCC2CO2)c1OCC1CO1,373.67964804993164
O=C(O)CCNC(=O)COC(=O)COCCC(=O)O,CC(C)OCc1ccccc1CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,339.25735690967434
