acid,epoxide,tg
Cc1nc2ccccc2n1CCC(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1,Cc1ncc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c(N)n1,363.5684
O=C(O)CCC(CCC(=O)O)C(=O)NCC(c1ccccc1)c1ccccc1,COc1cc(CCC(=O)N(CC2CO2)CC2CO2)cc(OC)c1,353.9855
O=C(O)COCC(COCC(=O)O)NCC(=O)Nc1ccccc1Cc1ccccc1,O=C(c1ccccn1)N1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,398.2238
Cc1cc(NC(=O)NC(COCC(=O)O)COCC(=O)O)ccc1C(N)=O,CCN(CCC(=O)NC)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,409.0152
O=C(O)CCCC(=O)N1Cc2ccc(CNC(=O)COCCC(=O)O)cc2C1,COc1cc(CNC(=O)c2cccc(C)c2OCC2CO2)ccc1OCC1CO1,389.0483
O=C(O)CCNCCCN(CC1CCCC1)C(=O)COCCC(=O)O,CC(C)(C)CCOC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,299.6624
Cc1ccn(CC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c(=O)c1,O=C(c1cccc(OCC2CO2)c1OCC1CO1)N1CCC(C2CCCC2)CC1,387.1965
CN(C(=O)C(CCC(=O)O)CCC(=O)O)C1CCN(c2ccccc2)CC1,CCC(=O)c1cccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,422.5253
COc1cccc2c1CN(C(=O)C(CCC(=O)O)CCC(=O)O)C2,C=Cc1ccc(CCNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,357.8799
COC(=O)c1ccccc1CC(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1,O=C(NCc1ccc(N2CCOCC2)cc1)N(CC1CO1)CC1CO1,412.3879
Cc1cc(N=Nc2ccc(C(=O)O)cc2)cc(C(=O)O)c1O,Cc1ccc(C)c(OCCCCC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,363.0051
O=C(O)CC(NCc1cccc2cccnc12)C(=O)O,CC(=O)c1ccc(NC(=O)COC(=O)C(CC2CO2)CC2CO2)cc1,355.2226
Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)c(O)c1,Cc1cccc(OCC2CO2)c1NC(=O)c1ncccc1OCC1CO1,377.1237
O=C(O)COCC(COCC(=O)O)NC(=O)c1cccc(N2CCCC2)c1,CCOc1cc(C=CC(=O)NCc2ccccc2OCC2CO2)ccc1OCC1CO1,382.5986
O=C(O)COc1cccc(C=NNc2ccc(C(=O)O)cc2)c1,COc1cc(CCC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc(OC)c1,368.7603
O=C(O)CCOc1ccc(C=C2CCc3c2nc2ccccc2c3C(=O)O)cc1,O=C(OCCCOCC1CO1)c1ccc(NCCOCC2CO2)cc1,360.7038
NNc1cc(C(=O)O)ccc1C(=O)O,O=C(c1cccc(OCC2CO2)n1)N1CCc2cc(OCC3CO3)ccc2C1,389.4184
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)NCCn2ccnc2)cc1,Cc1ccc(C(=O)O)cc1NC(=O)C(CC1CO1)CC1CO1,416.4351
CC(C)CCn1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)n1,N#Cc1ccncc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,389.6483
CC(C)=CCNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NC(c1ccccc1)c1ccccc1)c1cc(OCC2CO2)cc(OCC2CO2)n1,407.2807
O=C(O)CCCCN1CC=C(CCNC(=O)CCCC(=O)O)CC1,Cc1cccc(C(=O)NC2CCN(CC(=O)N(CC3CO3)CC3CO3)CC2)c1,342.1777
Cc1cccc(C)c1NC(=O)CCCNC(COCC(=O)O)COCC(=O)O,CCc1cnc(OCC2CO2)c(C(=O)NCCCNC(=O)c2cccc(OCC3CO3)c2)c1,344.9705
O=C(O)CCN(CCC(=O)O)Cc1ccccc1Oc1cccnc1,CC(C)Oc1ccccc1CNc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,347.2693
CC(=O)NC1CCC(NC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(NCc1ccc(OCC2CO2)nc1)c1cccc2cc(OCC3CO3)ccc12,430.0262
CC(C)C(CNC(=O)C(=O)Nc1ccc(OCC(=O)O)cc1)C(=O)O,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1ccc(N2CCOCC2)cc1,394.4718
Cc1cccc(C(=O)NC(CCC(=O)O)(CCC(=O)O)c2ccccc2)c1,O=C(COC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1)NOCc1ccccc1,398.6763
N#Cc1ccc(Oc2cccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c2)cc1,O=C(Cc1ccc2c(c1)CCCC2)NCc1ccc(OCC2CO2)cc1OCC1CO1,379.2350
Nc1ccc(N2CCC(C(=O)O)CC2)c(C(=O)O)c1,Cc1ccc(Oc2ccc(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)cc2)nn1,438.0833
Cc1cccc(C2(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)CCCC2)c1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)NC1CC(CO)C1,362.7017
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc2c(c1)NC(=O)CO2,Cc1ccc(OCC2CO2)c(Cc2cc(C)ccc2OCC2CO2)c1,408.5613
NC(=O)c1cccc(C(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O)c1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)c1ccc(OCC2CO2)nc1C,383.7387
COC(=O)c1cccc(CN(CCC(=O)O)CCC(=O)O)n1,Cc1ccc(N2CCN(C(=O)c3cccc(OCC4CO4)c3OCC3CO3)CC2=O)cc1,372.7388
O=C(O)CCCC(=O)N(CCO)CCNC(=O)c1cn(CCC(=O)O)nn1,O=C(CCCC1CCCCC1)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,364.8875
COc1ccc(CCc2nnc(N3CCC(CC(=O)O)CC3)n2CCC(=O)O)cc1,O=C(NCCCCO)c1cccc(OCC2CO2)c1OCC1CO1,328.4221
Cc1ncccc1CC(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O,COCCOC(=O)c1cccc(OCC2CO2)c1OCC1CO1,299.9919
O=C(O)CCC(CCC(=O)O)C(=O)NCc1ccccc1O,Cc1cccnc1C(=O)OCC(=O)N(CC1CO1)CC1CO1,403.2814
O=C(O)COCCN(CCOCC(=O)O)Cc1ccc(N2CCC(O)CC2)cc1,Cc1cc(C(=O)N2CCCC(Cc3ccc(OCC4CO4)cc3)C2)ccc1OCC1CO1,342.9783
C=C(C)CCC(=O)NCCCCCCNCC(=O)N(CCC(=O)O)CCC(=O)O,COc1ccc(C=CC(=O)Nc2ccc(OCC3CO3)cc2OC(C)C)cc1OCC1CO1,331.1087
O=C(O)CCOc1ccc(C=Cc2cnc(C(=O)O)cn2)cc1,O=C(CO)c1ccc(OCC2CO2)c(OCC2CO2)c1,369.2195
CC(C)(CCC(=O)O)CNC(=O)N1CCC(CC(=O)O)CC1,O=C(CN(CC1CO1)CC1CO1)Nc1ccc2c(c1)OCCCO2,381.5646
CC(C)(C)CN(CCOCC(=O)O)C(=O)NCc1cccc(COCC(=O)O)c1,Cc1nn(C)cc1C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,364.3116
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C2CC2)cc1,Cc1ccccc1CN(C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)C1CC1,394.1993
O=C(O)CCN(CCC(=O)O)C(=O)Nc1cnc(N2CCNCC2)nc1,NC(=O)Cn1cc(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn1,414.2339
CCOc1ccc(CC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,O=C(CNC(=O)c1ccc(OCC2CO2)cc1)NCCCc1ccc(OCC2CO2)cc1,349.9161
O=C(O)CCN(CCC(=O)O)C(=O)C1CCN(C(=O)c2cccnc2)CC1,O=C(NCc1ccnc(OCc2ccccc2)c1)C(CC1CO1)CC1CO1,395.4064
CCN(CC)c1ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(C(=O)NC2CC2)cc1,380.4411
O=C(O)c1ccc(NN=Cc2cc(C(=O)O)co2)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(CN2CCCC2=O)cc1,385.4028
O=C(O)CCC(CCC(=O)O)C(=O)NCCCCCCNCC(=O)NC1CC1,O=C1c2cccc3cc(OCC4CO4)cc(c23)C(=O)N1c1ccccc1OCC1CO1,372.4029
CCN(CC(=O)NC)CC(=O)N(CCC(=O)O)CCC(=O)O,CCC(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1,344.7559
O=C(O)COCCNC(=O)C1CCN(C(=O)c2cccc(COCC(=O)O)c2)CC1,CN(C)C(=O)CCCNC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,383.0825
CC(C)(C)CCCCNC(=O)C(CCC(=O)O)CCC(=O)O,COc1cc(COCC2CO2)ccc1C(=O)N(C)CCOCC1CO1,323.8089
O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(CC(=O)c2ccc3c(c2)CCC3)c1=O,Cc1cc(C(=O)N(CC2CO2)CC2CO2)nc2ccccc12,454.8328
Cn1ncc(C(=O)O)c1C=NNc1ccccc1C(=O)O,Cc1ccnc(C)c1NC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,387.2415
O=C(O)COCC(COCC(=O)O)NC(=O)C1(c2ccccc2)CC1,O=C(NC1CCCCC1)NC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,385.8462
COc1cc(C=Nc2ccc(C(=O)O)cc2)ccc1OCc1cccc(C(=O)O)c1,O=C(O)c1ccc2c(OCC3CO3)c3ccccc3c(OCC3CO3)c2c1,393.6368
O=C(O)CCC(NC(=O)Nc1cccc2ccccc12)C(=O)O,O=C(Nc1ccccc1)C1CCN(c2nnc(COCC3CO3)n2CC2CO2)CC1,443.0497
CC(C)c1ccc(NC(=O)NCCCCCC(=O)O)c(C(=O)O)c1,O=C(COc1cccc(NC(=O)C2CC2)c1)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,363.2121
Cn1ccc(CN2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)cc1=O,Cc1cc(C)cc(OCCOC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)c1,370.2439
CC(C)Oc1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cn1,COc1ccc(CNC(=O)c2ccc(OCC3CO3)c(OC)c2)c(OCC2CO2)c1,364.9706
O=C(O)COCC(COCC(=O)O)NC(=O)c1cnc(Nc2ccccc2)nc1,Cc1ccccc1OCCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,386.7176
CCCCCCOc1ccc(CNC(CCCC(=O)O)C(=O)O)cc1,Cc1ccc(OCC2CO2)c(CN2CCN(C(=O)c3cccc(OCC4CO4)c3)CC2)c1,344.3587
CCOc1ccc(C(=O)N(CCC(=O)O)CC(=O)O)cc1,COc1cc(CC(=O)Nc2cc(OCC3CO3)c(C)cc2C)ccc1OCC1CO1,381.3823
O=C(O)COCCCN(CCOCC(=O)O)CC(=O)NC1CCCCCC1,CCCCN(C)c1ccc(C(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc1,314.2735
CC1(CNC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CCCCCC1,CCCCCOc1ccc(CN(CCCOCC2CO2)CCOCC2CO2)cc1,329.2041
O=C(O)CCC(CCC(=O)O)C(=O)NCCCCN1C(=O)c2ccccc2C1=O,COc1ccc(C(C)(C)C)cc1NC(=O)C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,381.7345
CC(NC(=O)CCCC(=O)O)(C(=O)O)c1ccccc1,CC(=O)Nc1ccc(C)c(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,389.5832
COc1cc(C(=O)O)ccc1NN=C1CC(CC(=O)O)C1,COc1cc(Cc2nccc3cc(OCC4CO4)c(OC)cc23)ccc1OCC1CO1,342.6870
O=C(O)CCNC(=O)CNC1CCN(C(=O)c2cccn2CCC(=O)O)CC1,CN(C)c1ccc(CCC(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)cc1,357.6035
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1cn2ccccc2n1,O=C(CCc1cccc2ccccc12)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,368.5016
CC(C)(C)OCCCC(=O)N(CCC(=O)O)CCC(=O)O,COC(=O)c1ccc(OCC2CO2)c(NC(=O)c2ccc(C)c(OCC3CO3)c2)c1,389.2013
CN1CCC(C(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O)CC1,c1ccc2c(c1)CCN2CCN(CC1CO1)CC1CO1,316.8017
Cc1ccc(C(N)=O)cc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(O)CC(Cc1ccccc1)NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,412.8769
CC1(C)NC(=O)N(CCCC(=O)N(CCC(=O)O)CCC(=O)O)C1=O,O=C(Nc1ccccc1N1CCCC1)c1cc(OCC2CO2)cc(OCC2CO2)n1,388.6217
CC(=O)N1CCC(CNCC(=O)N(CCC(=O)O)CCC(=O)O)CC1,CC(=O)OC1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,365.1702
CNC(=O)c1ccc(NC(=O)C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(Nc1cccc2ccc(OCC3CO3)cc12)c1ccc(C(=O)c2cccc(OCC3CO3)c2)cc1,415.4331
COCCN(CCOCCC(=O)O)CCC(=O)O,CCc1ccc(OCC2CO2)c(C(=O)N2CCc3ccc(OCC4CO4)cc3C2)c1,320.9988
Cc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CN(Cc1cccc(OCC2CO2)c1)C(=O)NCc1cccnc1OCC1CO1,374.4044
O=C(O)CCCCN1CCC(C(=O)O)CC1,NCCc1ccccc1C(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1,343.3588
O=C(O)CCN(CCC(=O)O)C(=O)CCn1cnc2ccccc21,Cc1cnc(OCC2CO2)c(CNC(=O)c2cc(Cc3ccccc3)ccc2OCC2CO2)c1,377.4986
O=C(O)CCCNC1(C(=O)O)CCCCC1,Cc1cc(OCC2CO2)nc2cc(C(=O)Nc3ccccc3OCC3CO3)ccc12,385.2401
CN(C(=O)c1ccccc1NC(=O)N(CCC(=O)O)CCC(=O)O)C1CCCCC1,CCOc1ccccc1OCCN(CC1CO1)CC1CO1,333.9079
COc1ccc(CN(CCC(=O)O)C(=O)Nc2ccccc2CCCC(=O)O)cc1,COc1cc2c(cc1OCC1CO1)CCN(C(=O)CNC(=O)c1ccc(OCC3CO3)cc1)C2,360.4756
O=C(O)CCC(=O)N1CCC(OC2CCN(C(=O)CCC(=O)O)CC2)CC1,COCCOc1ccccc1CN(CC1CO1)CC1CO1,335.8204
O=C(O)COCc1ccc(NC(=O)c2ccc(COc3ccccc3)cc2)cc1COCC(=O)O,Cc1ccc(NC(=O)CN(CC2CO2)CC2CO2)cc1,407.1823
O=C(O)CCNC(=O)CNC(=O)C(=O)Nc1cccc(OCCC(=O)O)c1,NC(=O)Nc1ccc(NC(=O)C(CC2CO2)CC2CO2)cc1,422.7667
CCC(O)(CC)CNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ccc(NC(=O)c2cccc(OCC3CO3)c2)c(OCC2CO2)c1,371.3003
COc1nc(NCCC(=O)O)ccc1C(=O)O,CCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,387.9651
COc1cc(CCNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)ccc1O,O=C(O)CNC(=O)CNC(=O)Cc1ccc(OCC2CO2)c(OCC2CO2)c1,408.4452
O=C(O)COCC(COCC(=O)O)NCC(=O)NCc1ccc(COc2ccccc2)cc1,Cc1ccnc(N2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)c1,350.0029
CN(CCCC(=O)O)CCCN(C)CCCC(=O)O,COc1ccc(OC2CCN(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)CC2)cc1,331.2336
COc1ccccc1Oc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CC(C)(C)N(Cc1ccc(OCC2CO2)cc1)C(=O)CCC1CO1,404.5943
Cc1ccc(CN(C(=O)CN(CCCOCC(=O)O)CCOCC(=O)O)C2CC2)cc1,O=C(Nc1ccc(OC(=O)C(CC2CO2)CC2CO2)cc1)c1ccco1,354.2566
CN(C)C(=O)Nc1cccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(NC(=O)C2CC2)cc1,426.0871
CC(C)(CCCCC(C)(C)C(=O)O)C(=O)O,O=C(c1cc2ccccc2nc1OCC1CO1)N1CCc2cc(OCC3CO3)ccc2C1,351.3260
CC(C)(C#N)c1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,N#Cc1ccc(CNC(=O)CN(CC2CO2)CC2CO2)cc1,362.1043
O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,478.0220
O=C(O)COCCCN(CCOCC(=O)O)C(=O)C(=O)Nc1ccc(N2CCCCC2)cc1,Cc1ccc(OCC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,350.6724
C=Cc1ccc(C(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCCCOCCc1ccccc1)C(=O)N(CC1CO1)CC1CO1,351.5941
CCCCNc1ccccc1C(=O)NC(COCC(=O)O)COCC(=O)O,COCCn1cc(C(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)cn1,347.3967
Cc1cc(NC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c(C)c(C)c1O,CC(C)Oc1ccccc1CNC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,389.1903
COc1ccccc1NC(=O)CN1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,O=C(NCCCCCc1ccccc1)NC(COCC1CO1)COCC1CO1,336.1721
CCc1cccc(C)c1NC(=O)COC(=O)C(CCC(=O)O)CCC(=O)O,O=C(O)CNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,384.2394
NC(Cc1cccc(CC(=O)O)c1)C(=O)O,COC(=O)c1ccc(OCC2CO2)c(NC(=O)c2cc(C)nc(OCC3CO3)c2)c1,386.7653
O=C(O)CCC(CCC(=O)O)C(=O)OCCCO,Cc1ccc(C)c(OCCCCC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,340.0971
CC1CN(c2ccc(C(=O)O)cc2)CCN1C(=O)CCC(=O)O,COC(=O)c1cccc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)n1,415.4409
CCn1nccc1CNC(=O)N(CCC(=O)O)CCC(=O)O,O=C(NCC(=O)N1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1)C1CC1,353.5278
CCN1CC(=Cc2ccc(C(=O)O)cc2)c2nc3ccccc3c(C(=O)O)c2C1,COc1cc(CNC(=O)c2ccc3c(C)cc(OCC4CO4)nc3c2)ccc1OCC1CO1,377.9754
O=C(O)CCC(NCc1ccc2ccccc2c1)C(=O)O,Cc1ccc2c(c1)CCN2C(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,370.1599
N#Cc1cccc(NCC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1,CCCOc1ccc(CCC(=O)N(CC2CO2)CC2CO2)cc1,393.1023
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NCc2ccc(C(=O)N3CCCC3)cc2)cc1,CCOc1cc(C=CC(=O)N2CCC(c3ccc(OCC4CO4)cc3)CC2)ccc1OCC1CO1,396.6407
CC(=O)N(Cc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C1CC1,O=C(NCCn1cnc2ccccc21)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,427.5030
O=C(O)COCc1ccc(C(=O)Nc2ccccc2N2CCC(COCC(=O)O)CC2)cc1,COC(=O)c1ccc(NC(=O)C(CC2CO2)CC2CO2)c(OC)c1,396.8133
O=C(O)CCNC(=O)CCc1cccc(CCC(=O)NCCC(=O)O)c1,Cc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1NC(=O)Nc1ccccc1,381.3680
O=C(O)CCNC(=O)CN(CCC(=O)O)CC1CCCCC1,Cc1ccc(C)c(C(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)c1,350.6299
CCn1ncc(C(=O)N(CCC(=O)O)CCC(=O)O)c1C1CC1,O=C(COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1)Nc1ccc2c(c1)CCC2,382.4030
COc1cc(C(=O)N(CCC(=O)O)CCC(=O)O)ccc1OC1CCN(C(C)=O)CC1,CCOc1cc(CNC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)ccc1OC,397.0935
Cc1ccc(C(=O)NCC2(O)CN(C(=O)C(CCC(=O)O)CCC(=O)O)C2)cc1,O=C(CNC(=O)c1ccc(OCC2CO2)cc1)NCc1cccc(OCC2CO2)c1,372.0090
COc1cc(C=Cc2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)O,CCCN1CCN(C(=O)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,382.0127
CC(C)CC(=O)N1CCC(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,COC(=O)c1cccc(NC(=O)c2cc(OCC3CO3)nc3ccccc23)c1OCC1CO1,450.4381
COC(=O)c1cccc(CN(C)CCC(=O)O)c1CN(C)CCC(=O)O,O=C(Cc1ccccc1OCC1CO1)OCCCOC(=O)Cc1ccccc1OCC1CO1,329.0681
CCCN(CCOCC(=O)O)C(=O)c1ccc(OC)c(OCCOCC(=O)O)c1,O=C(NCCc1ccc(OCC2CO2)cc1)c1cc2c(nc1OCC1CO1)CCC2,346.5289
O=C(O)COCCC1CCN(C(=O)Nc2ccc(COCC(=O)O)cc2)CC1,Cc1cccc(NC(=O)C(=O)c2ccc(OCC3CO3)cc2)c1OCC1CO1,379.1564
COc1ccc(CN(C)C(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1C,O=C(CCC(=O)NC1CCCC1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,382.7862
CCc1oc(CN(C)CCC(=O)O)cc1C(=O)O,c1ccc(CN2CCN(Cc3ccccc3OCCOCC3CO3)CC2)c(COCC2CO2)c1,304.7028
COc1ccc(C(=O)C=Cc2ccc(CC(=O)O)cc2)cc1CC(=O)O,CC(=O)N1CCN(C(=O)c2c(OCC3CO3)cccc2OCC2CO2)CC1,390.6194
O=C(O)CCC(CCC(=O)O)C(=O)OCC1CCC(=O)CC1,CCc1ccc(C(C)NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,359.9271
COC1CCC(CNC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1ccc(C(=O)NC2CCN(C(=O)Nc3ccccc3)CC2)c(OCC2CO2)c1OCC1CO1,428.7996
COCc1ccc(CNC(=O)C(CCC(=O)O)CCC(=O)O)cc1,CCCCNC(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,396.3725
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc(=O)n(Cc2ccccc2)c1,CCOc1cc(CN(C)c2cccc(OCC3CO3)c2)ccc1OCC1CO1,379.4315
O=C(O)CCCCN1CCC(C(=O)O)CC1,CCC(=O)CCCOC(=O)c1cccc(OCC2CO2)c1OCC1CO1,303.6835
CCC(CC)Oc1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,CNCCOc1cccc(C(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)c1,353.7748
Cc1ccc(Oc2ccccc2)c(NC(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O)c1,CN1CCN(Cc2cccc(NC(=O)c3c(OCC4CO4)cccc3OCC3CO3)c2)CC1,341.8494
COc1cc(CNCCCC(C(=O)O)C(=O)O)ccc1OCc1ccccc1,CC(C)c1ccccc1OCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,340.9431
COCCN(CCOCC(=O)O)C(=O)c1cccc(COCC(=O)O)c1,CCCCOc1ccc(C=CC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)cc1,312.0207
O=C(O)CCCNC(=O)Nc1cccc(C(=O)O)c1,O=C(COC1CNC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,391.0328
COc1cc(CNC(=O)NCCC(=O)O)cc(CCC(=O)O)c1OC,CN(C)CCOc1ccc(CCNC(=O)C(CC2CO2)CC2CO2)cc1,356.8826
CN(C)c1ccc(CNC(CCC(=O)O)C(=O)O)cc1,O=C(Nc1ccccc1OCC1CO1)C1CCN(C(=O)c2cncc(OCC3CO3)c2)CC1,390.2774
Cc1ccc(C)c(C(=O)N2CCC(N(CCCOCC(=O)O)CCOCC(=O)O)CC2)c1,O=C(O)CCc1cccc(NC(=O)C(CC2CO2)CC2CO2)c1,354.6436
O=C(O)CCC(CCC(=O)O)C(=O)NCC1CCN(Cc2cccnc2)CC1,COc1cc(OCC2CO2)cc(C(=O)O)c1OCC1CO1,373.2122
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(NC(=O)CN2CCOCC2)cc1,O=C(c1cc(OCC2CO2)nc2ccccc12)N1CCc2ccc(OCC3CO3)cc2CC1,416.4324
CCCCN(C)CC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,O=C(O)C(c1ccccc1)(c1ccccc1)c1ccc(OCC2CO2)c(OCC2CO2)c1,357.8569
Cc1ccc(CN2CCC(C(=O)O)C2)cc1C(=O)O,O=C(Nc1cccc2nonc12)c1ccc(OCC2CO2)cc1OCC1CO1,382.4740
COC(=O)CCN(CC(C)C)C(=O)C(CCC(=O)O)CCC(=O)O,CN(C)Cc1ccc(C(=O)Nc2cc(COCC3CO3)cc(COCC3CO3)c2)cc1,352.8465
CNCCCCC(=O)N(CCC(=O)O)CCC(=O)O,CC(C)CCCC(=O)NC1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,325.1411
COc1ccnc(C(=O)O)c1C(=O)O,COC(=O)c1ccccc1OCCOC(=O)c1cc(OCC2CO2)ccc1OCC1CO1,399.3476
